1213,4150009315354; -10,592570979248606
1198,1565444163607; -13,466641542714811
1243,3239757171966; -6,860849507226632
1268,5587803469398; -4,090748290526946
1294,99925070978; -1,133971467247477
1324,541491738035; 0,575204869569788
1332,607004012161; 3,0818670981388863
1360,5524948897364; 4,010397889140862
1374,3385696216915; 6,287961298735624
1399,374430570479; 7,955493530470932
1427,7527854788846; 10,209710041397543
1459,5695840430471; 12,36147513907936
1487,050454868097; 14,342937864229128
1520,721721231262; 16,604718105728722
1550,870373228845; 18,41501954759653
1582,974849905601; 20,525658358323753
1618,0206731614262; 22,495615052593763
1653,0636593933048; 24,22953135454098
1688,108576249419; 26,124075592908284
1723,1538245585857; 28,04619672519094
1758,1987485966188; 29,94133849918729
1793,2428392733677; 31,767144614325566
1828,2871837243315; 33,61406474413076
1863,3303246345013; 35,360850279895416
1898,3750247505222; 37,23736174248217
1933,4174781909942; 38,92694979940364
1968,4614770508751; 40,74511675113985
2003,5056036325973; 42,57391016003243
2038,5483519301606; 44,28803032693602
2073,5919126217955; 46,069741680593694
2108,636053982761; 47,89976472257236
2143,6804901541886; 49,75431599501161
2178,7252944054685; 51,6394915111086
2213,76949849325; 53,47473342416116
2248,8138505581164; 55,32228703070831
2283,8586200910713; 57,204573982153676
2306,389412606965; 58,58202246784434
